PDB code, PI_COUNT, NI_COUNT, AR_COUNT, H_COUNT, HBD_COUNT, HBA_COUNT, XBD_COUNT, XBA_COUNT, HBD_N3_COUNT, HBD_N2_COUNT, HBD_Nar_COUNT, HBD_Nam_COUNT, HBD_Npl3_COUNT, HBD_N4_COUNT, HBD_O3_COUNT, HBD_S3_COUNT, HBA_N3_COUNT, HBA_N2_COUNT, HBA_N1_COUNT, HBA_Nar_COUNT, HBA_Npl3_COUNT, HBA_O3_COUNT, HBA_O2_COUNT, HBA_Oco2_COUNT, HBA_S3_COUNT, HBA_S2_COUNT, HVY_ATOM_COUNT, ROT_BOND_COUNT, TOTAL_HYD, LOGP, TPSA
4std,0,0,2,14,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,20,3,4.967746198096,4.2101649687611,49.33
6E+023,1,0,3,20,0,1,2,0,0,2,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,34,6,6.549803213376,5.51040911999698,74.06
2weh,0,0,1,7,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,11,1,2.528762858174,1.008413192989,68.54
4lov,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,19,7,2.5593887933718,-0.6059815865072,99.38
4jyb,2,3,1,5,0,0,0,0,1,2,1,1,1,0,2,0,0,0,0,1,0,6,3,2,0,0,32,8,1.312521751988,-4.4403635299369,338.85
6hgi,0,0,0,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,25,2,4.0897046066928,1.2183803058918,74.6
5ive,0,0,1,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,16,2,2.932050547727,1.631516008531,70.71
6glb,1,0,2,8,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,27,5,2.871742666638,2.0801021266703,80.72
6hsh,1,0,3,10,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,3,0,1,1,0,0,0,29,6,3.305122912921,0.3190262220442,99.89
3cke,0,2,0,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,26,13,4.4745988718978,1.9518883522386,141.4
4x5y,1,0,5,17,0,3,0,0,0,0,1,0,1,1,0,0,0,0,1,5,0,0,0,0,0,0,40,9,5.556626107997,2.9486581479205,127.89
5nw2,0,0,2,11,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,2,3,0,0,0,36,8,3.961500022969,0.5802589411829,149.1
2zy1,0,1,2,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,24,8,3.773016944787,1.7748813811026,111.33
4q3t,2,1,0,4,0,0,0,0,0,2,0,0,2,3,1,0,0,0,0,0,2,1,0,2,0,0,13,7,1.364077973569,-0.0101872393889997,137.65
4p3h,0,0,4,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,1,0,0,0,34,7,7.180865012442,6.3628475783864,96.45
4qf9,1,1,1,5,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,2,2,0,0,19,4,1.609995183561,-0.0416028772037999,125.97
4w9h,0,0,2,12,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,1,3,0,0,0,33,7,4.173387987811,1.1427865646373,139.87
4etz,4,2,2,8,0,0,0,0,0,2,2,2,4,0,2,0,0,0,0,2,2,4,2,4,0,0,46,2,2.123254293196,-5.5305422159006,372.04
2r3w,1,0,4,24,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,4,0,0,0,41,10,8.09533005453,3.4708809610996,160.17
1wn6,3,1,0,7,0,0,0,0,0,2,0,1,3,6,1,0,0,0,0,0,2,2,2,2,0,0,31,9,2.51614922773,-1.19902509144286,241.16
4cwq,0,0,3,13,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,4,0,2,2,0,0,0,28,3,4.171528291392,1.3436854719214,156.62
1os0,1,2,3,18,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,2,2,0,0,35,12,5.724380006454,3.3872069226294,146.81
1grp,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6,0,0,13,5,0,-1.8878131805022,140.62
3umq,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,2,1.048965390992,0.707700224561,40.13
3dc3,0,0,1,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,0,0,3,0,0,0,13,2,0.621800833299,-1.4838189037909,151.66
6r13,0,0,1,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,18,4,1.908126668818,0.3126702513194,75.27
5j6m,0,0,3,14,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,3,2,0,0,0,31,5,4.83804426281,3.1968386242674,118.61
5zae,1,0,2,9,0,0,0,0,0,2,0,1,4,0,0,0,0,0,0,2,1,1,1,0,0,0,25,4,2.970678239071,0.7753742834704,148.89
2vnt,1,1,2,12,0,0,1,0,0,2,0,0,3,0,0,0,0,0,0,1,1,0,2,2,0,0,26,5,4.079270414782,1.7796837761262,162.42
6jbe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,12,1,0,-3.7074403473974,110.38
2qhz,0,0,3,22,0,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3,0,0,0,40,12,6.639698517453,3.420745041131,123.33
4tjz,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,12,7,4.0990610961588,3.8885875097054,40.13
2rcn,2,2,1,5,0,0,0,0,0,2,1,1,1,0,2,0,0,0,0,1,0,3,1,5,0,0,28,6,1.312521751988,-3.2363957191013,276.88
3k1j,1,2,2,4,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,3,0,3,0,5,0,0,27,6,1.31802870255,-3.7283097760557,261.96
3E+093,1,0,4,18,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,2,1,0,0,0,37,5,5.854048925443,3.978138574796,84.21
5ey4,1,3,2,6,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,3,0,2,0,7,0,0,30,8,1.906972126247,-3.5196519487197,300.9
6b1k,0,0,3,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,1,0,0,0,24,2,2.227113381886,1.55162887568704,84.14
5n99,0,0,0,6,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,0,0,1,8,0,0,0,48,10,2.298783204463,-5.2959553074692,281.85
1qkt,0,0,1,13,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,20,0,4.7572830719668,3.8673729704649,40.46
4zx1,0,0,0,5,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,4,4,1,0,0,28,7,1.389774812236,-4.1401707592718,219.75
5vd1,1,0,3,9,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,4,0,0,1,0,0,0,34,4,3.730492827911,1.6892559774336,92.41
4io6,1,1,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0,9,4,1.44493818803,1.0298537650666,93.07
4h81,0,1,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,12,3,2.378364792625,1.849391670753,40.13
1h22,2,0,0,12,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,2,0,0,0,34,13,4.90468101364,2.833204503314,91.42
1utm,1,0,1,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1.908126668818,1.8168480713288,27.64
3si4,1,0,1,10,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,2,0,0,0,27,6,3.467068056672,1.99087994777034,80.29
5vo1,1,0,2,10,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,3,0,1,0,0,0,0,29,5,3.5579000274,1.912380234663,70.4
1lbf,0,2,1,6,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,3,0,5,0,0,23,9,1.838241438568,-2.1282966706477,195.08
1igj,0,0,0,13,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,1,0,0,37,3,5.228404870295,1.3823376054284,125.68
3u8n,1,0,1,5,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,17,3,2.202698020226,0.8931745704247,41.97
3nx7,0,0,1,7,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3,3,0,0,0,20,7,2.388639841265,-1.1797372685224,124.55
5drr,0,0,2,19,0,2,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,3,0,0,0,31,7,6.69397661842,4.0767847931029,121.85
5aol,0,0,1,8,0,3,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,2.935317984384,1.3281713162256,52.04
5ota,2,2,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,14,7,1.182162901098,-0.3464401600778,124.51
6b4l,0,1,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,26,6,5.377218518758,4.0075768812132,61.72
2b07,0,2,4,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,4,0,0,37,9,5.04664458651,2.6348572018768,203.76
5sz5,0,0,2,13,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,17,2,4.223198514071,2.702848848886,68.54
2std,0,0,1,13,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,4,5.52316253546,4.2563096504186,29.1
6cdp,1,1,1,15,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,7,2,0,0,52,21,6.47444519519,1.4606628335988,271.47
3hf8,1,1,4,26,0,4,0,0,0,0,0,0,2,3,0,0,0,0,0,2,0,1,0,2,0,0,38,9,8.160881506902,6.4427930000147,128.8
3l3l,1,0,1,8,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,19,2,2.576223331396,-0.0779502095559998,80.01
3c8b,3,1,0,9,0,0,0,0,0,4,0,3,6,3,0,0,0,0,0,0,4,0,3,2,0,0,35,19,3.217834798858,-0.6632691048192,282.35
4wov,1,0,2,3,0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,2,1,1,1,0,0,0,28,6,0.956960139204,-1.0243263812175,107.04
4mc2,0,0,2,19,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,3,0,0,0,38,9,6.861790114244,3.9385202483532,113.55
2pq9,0,4,0,5,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,10,0,0,28,9,1.523611376798,-2.6509309422104,274.18
6ayo,2,0,0,3,0,0,0,0,0,1,0,0,2,1,1,0,0,2,0,0,1,1,0,0,0,0,20,4,1.595451762644,-1.824394339997,89.38
6fgg,1,0,1,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,26,5,2.169776416142,-0.0991070981453997,83.39
5zkc,1,0,1,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,23,5,2.836912033394,0.746428000728,59.06
2vw2,1,1,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,13,4,1.905854135168,0.0776903829417998,82.19
5jsg,2,0,2,20,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,43,10,6.57669932029,5.1581165215628,61.53
3sut,0,0,1,9,0,0,0,0,1,0,0,1,1,0,3,0,1,0,0,0,0,4,2,0,0,0,25,6,2.991002309892,-0.795602541974899,149.38
1a69,1,0,1,0,0,0,0,0,0,1,1,1,0,0,3,0,0,0,0,2,0,4,1,0,0,0,19,2,0,-3.34957164468506,141.67
4mc1,0,0,2,19,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,3,0,0,0,38,9,6.861790114244,3.9385202483532,113.55
3ryy,0,0,1,8,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,16,4,2.744654019447,0.5256431100906,97.64
6n7a,0,0,4,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,0,1,1,0,0,0,28,4,3.08526383488,1.9203296570641,86.86
4jym,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,11,0,1.000681984976,0.16838657494164,35.53
1yqj,1,0,5,22,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,35,5,7.073872185345,5.3218663727571,58.52
4dju,1,0,2,13,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,20,2,3.969764650141,2.8747692337845,57.93
2jg0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8,0,0,1,0,0,1,9,0,0,1,0,25,4,0.262775286932,-5.9367998046516,220.76
6g2s,0,0,2,17,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,29,4,4.653894605671,1.5099890453789,99.38
2q8z,1,1,0,2,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,3,2,3,0,0,22,4,0.402612795323,-3.6497659625122,206.92
2xmy,0,0,2,9,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,1,3,0,0,0,29,8,2.792702789049,0.4017588818102,147.2
2wyf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,11,0,0,0,0,24,5,0,-5.6054847553065,178.53
4agp,2,0,2,19,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,30,9,7.213006143281,6.2254332125694,38.34
3gt9,1,0,3,18,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,2,0,0,0,36,7,6.673792199722,4.9045241051403,107.15
5dh5,0,0,3,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,1,0,0,0,0,28,7,3.726808697886,2.2723857911782,82.68
6o5g,1,0,0,8,0,0,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,27,0,3.882831277432,1.6901735957488,45.9
5csp,0,1,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,11,1,2.001878741775,1.5614212978267,60.36
4fys,1,1,2,18,0,0,0,0,0,0,0,4,0,3,1,0,0,2,0,0,0,1,5,2,0,0,56,19,6.733352955338,2.4580743808515,249.43
2qu6,1,0,4,15,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,2,0,2,1,0,0,0,36,8,5.079316322819,3.6861525844707,102.95
4io7,1,1,1,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,12,3,1.908126668818,1.5042748498194,67.77
1cet,1,0,2,13,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,22,8,5.086458526519,4.2349276489018,29.36
2b7d,1,2,4,15,0,0,0,0,0,1,2,0,5,0,2,0,0,1,0,1,1,2,1,4,0,0,39,9,4.584563637917,1.2291049475217,255.64
4loh,3,2,3,9,0,0,0,0,0,2,2,1,3,0,2,0,0,0,0,4,0,4,1,4,0,0,45,2,2.630550454538,-3.562810633621,352.38
4je7,0,0,0,9,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,2,3,0,0,0,27,11,4.373066426386,0.854067842426601,118.97
3sus,1,0,0,2,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,4,0,0,1,0,14,1,0.765254306272,-2.4937394282434,111.83
4z84,2,0,2,12,0,0,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,25,3,4.112109204334,1.50951456442514,76.75
4z2b,1,0,3,12,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,2,1,0,0,0,37,5,3.945823769882,1.2099081753352,104.99
2x95,2,2,1,11,0,0,0,0,0,0,0,1,0,5,0,0,0,1,0,0,0,0,1,4,0,0,36,15,3.707123185382,1.415541138531,165.97
1qkb,3,1,0,8,0,0,0,0,0,0,0,2,0,9,0,0,0,0,0,0,0,0,2,2,0,0,26,14,3.044009683954,1.2190974215328,181.25
6mlg,2,1,0,3,0,0,0,0,0,2,0,0,3,3,0,0,0,0,0,0,2,0,0,2,0,0,12,6,0.833195194263,-0.296212303601,131.41
3ljg,0,2,2,14,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,4,0,0,35,14,4.490143609804,1.384963923328,181.55
5hz5,0,0,4,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,28,3,6.173727711974,5.8800638002368,70.59
5kma,2,1,1,5,0,0,0,0,1,2,1,1,1,0,2,0,0,0,0,1,0,4,2,0,0,0,26,6,1.56589928851,-2.0701180638749,206.68
5wp5,2,1,2,6,0,0,0,0,0,0,1,0,2,3,2,0,0,0,0,3,0,3,0,2,1,0,26,7,2.102126846483,-1.0374057226381,213.63
6h33,0,0,2,14,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,25,3,4.490143609804,1.2322404217174,109.08
5ime,1,0,2,11,0,0,1,0,0,0,0,0,1,3,0,0,0,1,0,2,0,0,2,0,0,0,32,6,3.894524891219,1.64756806364304,118.43
4mn3,1,0,2,17,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,2,6,0,0,0,50,20,5.601734159954,0.1294181693702,229.05
4zyf,1,0,3,24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,47,9,8.481996514067,6.2077066529375,66.76
3gnw,0,0,4,23,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,3,0,0,0,44,5,7.309534294363,4.597596954636,117.21
4l50,0,1,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,1,3,0,0,17,7,1.667348383044,-2.2803295431086,159.99
5zag,1,0,2,8,0,0,0,0,0,2,0,1,4,0,0,0,0,0,0,4,1,0,1,0,0,0,26,4,2.645897916413,-0.195827325845,161.53
6qav,1,0,2,14,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,2,0,0,1,0,0,0,32,9,5.161634886937,2.7057227256084,83.38
1sgu,2,0,3,19,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,1,0,2,2,0,0,0,45,12,6.608905256559,2.7033499969552,120.43
1ajn,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,13,3,2.391724460402,1.1320470290645,85.95
2pwd,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,4,0,0,0,0,11,1,0,-3.718561293247,97.53
4hdp,0,0,2,18,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,3,0,0,0,42,13,6.044179284965,3.186943398101,141.24
6st0,1,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,3,0,0,0,11,5,0,-3.021422089488,125.28
6jb0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,11,0,0,0,0,23,4,0,-6.1902742645162,189.53
5ehr,1,0,2,13,0,0,2,0,0,0,0,0,2,3,0,0,0,0,0,2,0,0,0,0,0,0,23,2,5.151387685542,3.7704304343991,82.68
4o2c,0,2,0,11,0,0,0,0,0,0,0,11,0,0,1,0,0,2,0,0,0,1,10,4,0,0,69,30,5.324692862866,-3.584417761726,430.2
3uex,0,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,20,16,8.69977459412,8.358509427689,40.13
5j27,0,0,2,15,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,2,3,0,0,0,29,6,5.59279019959,3.466352753419,130.92
5nz4,1,1,0,6,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,1,2,0,0,20,6,2.336158638328,0.9918432188536,106.1
5zaj,1,0,2,12,0,0,0,0,0,2,0,1,4,0,0,0,0,0,0,4,1,2,1,0,0,0,30,6,3.963926618963,1.0954671296408,179.99
4djy,1,0,2,15,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,26,4,4.755263779798,3.4538994289949,70.82
1o5e,0,0,4,18,0,0,1,0,0,1,1,0,2,0,1,0,0,1,0,1,1,1,0,0,0,0,26,3,6.014442263562,5.4723659749375,85.89
5ix0,0,0,2,15,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,25,3,4.719152974673,3.1172288235844,64.35
1lzq,1,1,3,25,0,0,0,0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,4,2,0,0,50,21,8.314113741555,3.7929623973702,196.36
3hkw,0,0,3,17,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3,3,0,0,0,41,5,5.221178795879,2.7295323983586,130.35
1lkk,0,4,1,12,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,9,0,0,46,20,4.2812576955,-0.423998995570299,319.02
2v2h,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,3,0.249101482818,-1.4386188442228,122.36
6eq8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,11,0,0,0,0,23,3,0,-6.8592577319348,200.53
4q4q,2,0,3,6,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,21,3,1.999052824207,0.64088900472834,113.27
2vvu,1,0,2,9,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,3,0,0,0,32,6,3.06169731789,1.37485728315704,111.19
4f39,1,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,15,4,0.978132206242,-0.5800536815508,96.87
2aac,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,11,0,0.50247901934,-2.5111922613324,90.15
1ogd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,10,0,0,-2.9780363782614,90.15
5lne,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,10,1,0,0,0,26,5,0.211887964842,-5.994163337618,198.4
6idb,0,1,0,3,0,0,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,15,2,2,0,0,46,12,0.763617870563,-9.4315108375944,346.78
2zkj,1,2,2,4,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,3,0,3,0,5,0,0,27,6,1.31802870255,-3.7283097760557,261.96
2j4i,0,0,2,16,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,36,10,5.852289455007,2.2763532763096,149.72
2qpq,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6,0,0,13,5,0,-2.1729967834968,140.62
6elo,0,0,3,14,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,23,3,4.58819612,4.4452693184848,69.14
4gr0,0,1,4,23,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,1,0,2,4,0,0,0,44,12,8.449662592499,4.7513805492569,177.26
188l,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2.739397850458,2.739397850458,0
4i9h,0,2,4,20,0,1,1,0,0,0,0,1,0,0,4,0,0,0,0,2,0,7,1,4,1,0,51,17,6.260654378581,1.1318369198497,269.05
1v1j,0,1,0,3,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,2,0,0,13,1,0.966769603174,-1.9570771371588,100.82
4q4s,2,0,0,3,0,0,0,0,0,3,0,1,2,0,0,0,0,1,0,0,2,0,1,0,0,0,17,1,0.844034670943,-1.0301803963285,105.08
2vmc,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,5,1,0,0,0,15,2,0.211887964842,-3.5113294204992,119.25
4poh,0,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,23,4,5.7201905793556,5.5657851011022,40.13
3hky,0,0,3,17,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3,3,0,0,0,41,5,5.221178795879,2.7295323983586,130.35
4jne,1,3,2,5,0,0,0,0,0,0,1,0,2,0,2,0,0,0,0,3,0,3,0,7,0,0,31,8,1.567130185368,-4.5888978587347,321.13
6orr,2,1,3,13,0,0,0,0,0,0,1,2,2,3,2,0,0,0,0,3,0,3,1,2,0,0,37,10,4.397514829447,-0.0247122845964995,231.42
2yhw,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,5,1,0,0,0,15,2,0.211887964842,-3.5113294204992,119.25
6dys,1,0,1,4,0,0,0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,2,1,0,0,0,16,5,1.270153242682,0.282872076389,97.2
5d25,0,0,1,10,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,4,0,0,0,28,7,3.751764633083,0.930852085157801,124.52
3d1x,1,0,3,21,0,0,0,0,0,0,0,5,0,1,1,0,0,0,0,1,0,1,4,0,0,0,49,13,7.961820105438,3.8083018716064,167.95
3su5,0,0,2,24,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,7,0,0,0,53,7,9.1196736979078,3.6675496792844,190.59
2qwd,1,1,0,3,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,4,1,2,0,0,20,5,0.900618200708,-2.5087132667862,166.79
6idg,0,1,0,7,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,5,3,2,0,0,37,1,2.045765144081,-4.51806356373136,229.63
6fe1,0,0,1,15,0,3,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,1,4,0,0,0,28,6,5.126689123603,1.6608395312115,143.32
6md8,0,0,3,9,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,19,2,3.559311915987,3.0006281087574,98.3
5i3x,0,0,4,29,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,2,0,0,0,44,12,10.42013044251,7.9245246138351,97.11
4er2,0,1,0,13,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,2,5,2,0,0,48,22,7.446819679136,2.8421734759308,226.09
3le9,0,0,2,12,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,3,0,0,0,26,4,3.580892706823,1.1708544935535,99.77
2xab,0,0,3,12,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,1,0,0,0,22,2,4.584939592546,3.7875457945752,62.46
3mna,0,0,2,9,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,3,0,0,2,1,0,0,24,7,3.284496974428,0.1317745195783,157.57
3t2q,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,1,0,0,12,1,0.249101482818,-3.0479639142784,107.22
2jke,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,4,0,0,0,0,11,1,0,-3.718561293247,97.53
6j3p,2,0,2,8,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,1,0,2,1,0,0,0,29,3,2.427184862265,0.412913320822,87.64
