PDB code, ENV_HBA_N_OCC_SUM, ENV_HBA_N_OCC_MAX, ENV_HBA_O_OCC_SUM, ENV_HBA_O_OCC_MAX, ENV_HBA_S_OCC_SUM, ENV_HBA_S_OCC_MAX, ENV_HBD_N_OCC_SUM, ENV_HBD_N_OCC_MAX, ENV_HBD_O_OCC_SUM, ENV_HBD_O_OCC_MAX, ENV_HBD_S_OCC_SUM, ENV_HBD_S_OCC_MAX, PI_AR_SCORE_SUM, PI_AR_SCORE_MAX, AR_PI_SCORE_SUM, AR_PI_SCORE_MAX, H_H_SCORE_SUM, H_H_SCORE_MAX, AR_AR_SCORE_SUM, AR_AR_SCORE_MAX, HBD_HBA_N_SCORE_SUM, HBD_HBA_N_SCORE_MAX, HBD_HBA_O_SCORE_SUM, HBD_HBA_O_SCORE_MAX, HBD_HBA_S_SCORE_SUM, HBD_HBA_S_SCORE_MAX, HBD_N3_HBA_N_SCORE_SUM, HBD_N3_HBA_N_SCORE_MAX, HBD_N3_HBA_O_SCORE_SUM, HBD_N3_HBA_O_SCORE_MAX, HBD_N3_HBA_S_SCORE_SUM, HBD_N3_HBA_S_SCORE_MAX, HBD_N2_HBA_N_SCORE_SUM, HBD_N2_HBA_N_SCORE_MAX, HBD_N2_HBA_O_SCORE_SUM, HBD_N2_HBA_O_SCORE_MAX, HBD_N2_HBA_S_SCORE_SUM, HBD_N2_HBA_S_SCORE_MAX, HBD_Nar_HBA_N_SCORE_SUM, HBD_Nar_HBA_N_SCORE_MAX, HBD_Nar_HBA_O_SCORE_SUM, HBD_Nar_HBA_O_SCORE_MAX, HBD_Nar_HBA_S_SCORE_SUM, HBD_Nar_HBA_S_SCORE_MAX, HBD_Nam_HBA_N_SCORE_SUM, HBD_Nam_HBA_N_SCORE_MAX, HBD_Nam_HBA_O_SCORE_SUM, HBD_Nam_HBA_O_SCORE_MAX, HBD_Nam_HBA_S_SCORE_SUM, HBD_Nam_HBA_S_SCORE_MAX, HBD_Npl3_HBA_N_SCORE_SUM, HBD_Npl3_HBA_N_SCORE_MAX, HBD_Npl3_HBA_O_SCORE_SUM, HBD_Npl3_HBA_O_SCORE_MAX, HBD_Npl3_HBA_S_SCORE_SUM, HBD_Npl3_HBA_S_SCORE_MAX, HBD_N4_HBA_N_SCORE_SUM, HBD_N4_HBA_N_SCORE_MAX, HBD_N4_HBA_O_SCORE_SUM, HBD_N4_HBA_O_SCORE_MAX, HBD_N4_HBA_S_SCORE_SUM, HBD_N4_HBA_S_SCORE_MAX, HBD_O3_HBA_N_SCORE_SUM, HBD_O3_HBA_N_SCORE_MAX, HBD_O3_HBA_O_SCORE_SUM, HBD_O3_HBA_O_SCORE_MAX, HBD_O3_HBA_S_SCORE_SUM, HBD_O3_HBA_S_SCORE_MAX, HBD_S3_HBA_N_SCORE_SUM, HBD_S3_HBA_N_SCORE_MAX, HBD_S3_HBA_O_SCORE_SUM, HBD_S3_HBA_O_SCORE_MAX, HBD_S3_HBA_S_SCORE_SUM, HBD_S3_HBA_S_SCORE_MAX, HBA_HBD_N_SCORE_SUM, HBA_HBD_N_SCORE_MAX, HBA_HBD_O_SCORE_SUM, HBA_HBD_O_SCORE_MAX, HBA_HBD_S_SCORE_SUM, HBA_HBD_S_SCORE_MAX, HBA_N3_HBD_N_SCORE_SUM, HBA_N3_HBD_N_SCORE_MAX, HBA_N3_HBD_O_SCORE_SUM, HBA_N3_HBD_O_SCORE_MAX, HBA_N3_HBD_S_SCORE_SUM, HBA_N3_HBD_S_SCORE_MAX, HBA_N2_HBD_N_SCORE_SUM, HBA_N2_HBD_N_SCORE_MAX, HBA_N2_HBD_O_SCORE_SUM, HBA_N2_HBD_O_SCORE_MAX, HBA_N2_HBD_S_SCORE_SUM, HBA_N2_HBD_S_SCORE_MAX, HBA_N1_HBD_N_SCORE_SUM, HBA_N1_HBD_N_SCORE_MAX, HBA_N1_HBD_O_SCORE_SUM, HBA_N1_HBD_O_SCORE_MAX, HBA_N1_HBD_S_SCORE_SUM, HBA_N1_HBD_S_SCORE_MAX, HBA_Nar_HBD_N_SCORE_SUM, HBA_Nar_HBD_N_SCORE_MAX, HBA_Nar_HBD_O_SCORE_SUM, HBA_Nar_HBD_O_SCORE_MAX, HBA_Nar_HBD_S_SCORE_SUM, HBA_Nar_HBD_S_SCORE_MAX, HBA_Npl3_HBD_N_SCORE_SUM, HBA_Npl3_HBD_N_SCORE_MAX, HBA_Npl3_HBD_O_SCORE_SUM, HBA_Npl3_HBD_O_SCORE_MAX, HBA_Npl3_HBD_S_SCORE_SUM, HBA_Npl3_HBD_S_SCORE_MAX, HBA_O3_HBD_N_SCORE_SUM, HBA_O3_HBD_N_SCORE_MAX, HBA_O3_HBD_O_SCORE_SUM, HBA_O3_HBD_O_SCORE_MAX, HBA_O3_HBD_S_SCORE_SUM, HBA_O3_HBD_S_SCORE_MAX, HBA_O2_HBD_N_SCORE_SUM, HBA_O2_HBD_N_SCORE_MAX, HBA_O2_HBD_O_SCORE_SUM, HBA_O2_HBD_O_SCORE_MAX, HBA_O2_HBD_S_SCORE_SUM, HBA_O2_HBD_S_SCORE_MAX, HBA_Oco2_HBD_N_SCORE_SUM, HBA_Oco2_HBD_N_SCORE_MAX, HBA_Oco2_HBD_O_SCORE_SUM, HBA_Oco2_HBD_O_SCORE_MAX, HBA_Oco2_HBD_S_SCORE_SUM, HBA_Oco2_HBD_S_SCORE_MAX, HBA_S3_HBD_N_SCORE_SUM, HBA_S3_HBD_N_SCORE_MAX, HBA_S3_HBD_O_SCORE_SUM, HBA_S3_HBD_O_SCORE_MAX, HBA_S3_HBD_S_SCORE_SUM, HBA_S3_HBD_S_SCORE_MAX, HBA_S2_HBD_N_SCORE_SUM, HBA_S2_HBD_N_SCORE_MAX, HBA_S2_HBD_O_SCORE_SUM, HBA_S2_HBD_O_SCORE_MAX, HBA_S2_HBD_S_SCORE_SUM, HBA_S2_HBD_S_SCORE_MAX, XBD_XBA_SCORE_SUM, XBD_XBA_SCORE_MAX, ES_ENERGY, ES_ENERGY_SQRD_DIST, VDW_ENERGY_ATT, VDW_ENERGY_REP
3uuo,2.33529628858871E-06,2.33529599645037E-06,2.33855561931652,1.95852018218644,0.0310585345713208,0.0310585345713208,1.35346583609332,1.35346437952444,8.05626185231324E-09,7.94773039299417E-09,2.03610202891415E-22,2.03610202891415E-22,0.0858556151738818,0.0495713260440311,0,0,12.107942845213,1.54307939474123,4.02369518280898,2.99961225367808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.93914838559008E-14,5.93914838559008E-14,0.808584383335459,0.80858438332456,8.99824898227823E-19,7.06663408623331E-19,0,0,0,0,0,0,0,0,0,0,0,0,1.54515680978085E-09,1.54515333687958E-09,1.12256921722507E-09,1.11868189658179E-09,3.15437281779135E-19,3.15437281779135E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.579549344199506,0.579549343301657,2.38210429754572E-11,2.36843379935922E-11,1.54034976358338E-22,1.54034976358338E-22,0,0,0,0,0,0,6.79762862886934E-18,6.08308766159251E-18,5.58026414466343E-19,3.68832455450282E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.890353552140763,0.101052357454867,-123.910939268789,52.8477972170005
1q8t,3.56872792469848E-14,3.56284105198416E-14,10.8833148189831,8.82132059141937,1.24168709093319E-05,1.24168709093319E-05,1.75262207347162,1.75262207330648,0.0197340693074532,0.0197340693074491,0,0,2.52119747372368E-05,2.52089292431022E-05,0,0,6.83624577490122,1.44663999981775,0.0252039314564361,0.0251966646123253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.03934447999065E-18,5.14191932972965E-18,5.53741797252171E-08,5.1810280556765E-08,1.21756508470845E-12,1.21756508470845E-12,0,0,0,0,0,0,2.98930339640049E-15,2.98516520754615E-15,0.999910495003039,0.999910096376096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.958705130077866,0.958705130077862,1.49084941626313E-15,1.46670015338943E-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.52948425162073E-13,4.43474193899726E-13,0.00632908375167112,0.00632908375167112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.395875559814243,-0.12328378262022,-133.142343263674,60.1321777614627
4u4s,0,0,9.05869969845613,5.5755745096254,2.76881787164264E-18,2.76881787164264E-18,2.19377654135838E-07,2.19327980571602E-07,0.301530005936857,0.301530005642629,0,0,0,0,1.81464891126415E-14,1.54899525425391E-14,2.90391583241063,0.686701680760608,5.16365098104558E-16,5.16365098104558E-16,0,0,0,0,0,0,0,0,1.00000883621577,0.999998109204341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.67851054167654E-12,3.78150316665275E-12,2.5431621863933E-14,2.02240951171212E-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14439594951352E-07,2.14439591164101E-07,5.3654934627129E-08,5.36549346270569E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.391964888880398,-0.0331873911541367,-114.656381341441,57.3869813623977
3b27,1.00780842369989E-15,9.96526772851574E-16,3.15711573994929,2.42419774510105,0.00153629406120776,0.00153629406120776,0.000184626279346926,0.000184625888114773,0.104989788279924,0.104989788278317,0,0,0,0,1.38005259154904E-09,1.37992717592346E-09,14.8362281197063,2.38370172638822,0.168968081738711,0.168968081342638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70212508975773,0.999907479020643,4.73628853948557E-17,4.70673968377856E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54451885032255E-09,1.54442061596581E-09,0.0887409466950201,0.0887409466949965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.35968030035329E-06,5.35937161657354E-06,3.64597193993476E-05,3.64597179711201E-05,0,0,0,0,0,0,0,0,1.3773942313756E-05,1.28911002587302E-05,0.0202312134388011,-0.0425163550728337,-108.357567393655,51.2033234540054
2w4x,0.482852219924532,0.482852219847722,9.05175858257874,8.03008078155279,0.99718341762779,0.997183417627688,0.989495629530648,0.989486242250441,0.0525784477150567,0.0525784477124849,0.26201026866191,0.26201026866191,0,0,0,0,4.6668875483004,0.424785802226321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.71543062761948E-10,4.71543037027377E-10,0.363963060841324,0.363963057931007,4.04539161748473E-14,4.04534720273277E-14,0,0,0,0,0,0,9.8608452811718E-06,9.86084442258139E-06,4.89197379243683,3.88543330235668,2.20394758625321E-17,2.20394758625321E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.74961586049576E-13,6.74629356436308E-13,4.205593001503E-13,4.2054847876726E-13,1.88285767837756E-06,1.88285767837756E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143559197946513,0.0143465422011139,0.0515914301201342,0.0515914301201221,5.26492251933849E-18,5.26492251933849E-18,0.973345875733566,0.973345867802953,4.40729912590271E-10,4.38222379763156E-10,0.262008342798559,0.262008342798559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01566572646454,-0.0480895723887036,-116.562829706289,58.6437219782185
3jya,1.00826280767731E-12,1.0066528961195E-12,0.999593553168566,0.999593552753911,0,0,0.321727884542785,0.316991303632959,8.03444659512435E-21,8.03174086341958E-21,0,0,0.850188738301252,0.850188738301252,7.5717474670864E-08,7.5717474670864E-08,20.1716223147911,2.22920326479789,0.000110494858839002,0.000110494858839002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94948845801302E-12,1.40882039191885E-12,0,0,0,0,0,0,0,0,3.37922221215686E-18,3.37922221215686E-18,2.88779702619032E-12,1.34045515947012E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321727324227687,0.316990851533174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5036298212005,1.50265398536127,-0.677190357686526,-0.0460340948483178,-121.745250834085,59.7028164790305
1ydr,8.74808444608708E-11,8.74715023569303E-11,9.28179897112749,6.26194399194987,0.0110928703553419,0.0110928703553419,1.69827990057708,1.69827990057655,0.000742206208405826,0.000742206208402641,0,0,0.000184169972781012,0.000184169927630364,3.33402517471922E-11,3.33402517471922E-11,14.2692847542427,1.82282082937245,0.999707014856544,0.99966734454815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12682746212901E-13,1.12652128310371E-13,1.66387181059357,0.998840484294854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999820965747463,0.999820965747459,1.68295609874095E-16,9.17232423315609E-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69835795758355E-11,2.67726346782571E-11,4.03934165398507E-11,4.03931829516851E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124733274048461,-0.106867756391456,-156.95652156183,80.6398146581363
3gbb,4.35037715661259,2.90989393614922,10.2887210116677,6.73724536783118,4.19281434977985E-07,4.19281434971535E-07,6.28650293314979,3.55739446251297,0.203233643505733,0.203232695499416,5.08624588938808E-21,5.08624588938808E-21,0.700445130356517,0.700445130263413,0,0,18.4299264403099,3.33890497983747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.20885159846695E-10,8.17265553855068E-10,2.59535094974551,0.999941607871398,4.76391153401675E-19,3.5194369114901E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48739370589011E-08,1.48737115965279E-08,4.4800904398151E-08,4.4800276585955E-08,0,0,4.38691130648982,2.74272112948029,0.00441519883880458,0.00441519862461232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0405668286744045,-0.374265903129009,-150.547124676281,80.2035526814043
3uo4,7.44594636400307,4.02695866117591,9.87567782865389,9.83793874564891,0,0,2.91179940080589,2.57048010143329,3.54234348439997E-09,3.54234348063946E-09,0,0,0,0,3.87076542687491E-09,3.87068182666536E-09,26.1840950648834,5.99150496435743,0.000464315816947756,0.000464315816947756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75375183592707E-13,1.74460273305784E-13,0.99535189491743,0.995351894886192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999605410487082,0.999605410487077,1.89786017234542E-18,1.89425524945538E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.508239156292676,0.28094993391438,3.1637812424527E-14,3.16362852506525E-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.669266862709972,-0.258439950453481,-191.106542557789,101.069609321006
3ao4,2.09485433069442,2.01153058512172,5.09650118303368,3.70585024167927,0,0,3.24761863315679E-08,3.20311867655163E-08,1.524607379343E-06,1.52460737933314E-06,0,0,0,0,9.13419372033299E-11,9.13419372033299E-11,7.35003606312275,1.16509495837455,6.48572142935629E-06,2.86942581082782E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24870272866678E-14,2.24698200038252E-14,1.95279297836493,0.990444401422873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91046352694087E-14,2.28561409787951E-14,5.1904894841612E-12,5.1904894841612E-12,0,0,0,0,0,0,0,0,3.16750771058362E-08,3.1572761518834E-08,6.51949258182679E-11,6.51949174992306E-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.243409821856294,-0.0588878729133918,-134.803583986221,76.0062334996943
1bzc,6.59142820335167,4.33533932380973,3.03610831544391,2.92169627486319,1.69206790475313,1.69206790475313,8.03910742708487,4.56226883153069,1.92824037659968E-10,1.89918512348479E-10,0.0569293434722131,0.0569293434722131,0,0,1.00042261908205,1.00042261908172,17.6577949387962,3.15946410160107,2.8316115577378,1.83716143880752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449295130618034,0.044880748396765,0.896125278748328,0.891176555324279,2.10404895190107E-19,2.10404895190107E-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335513851464838,0.0329872953350762,2.11719598505278E-16,2.11637459795989E-16,2.05614301149962E-13,2.05614301149962E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.96504608394741,3.55874092823057,1.31482477900496E-13,1.31475684626937E-13,0.0568601793557995,0.0568601793557995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.23559764520116,-0.252874964258454,-174.022992057465,99.346064166559
4ogj,3.99728132363904E-15,3.99728132363904E-15,6.09601890450305,6.0960188489081,2.30089224520164E-05,2.3008922447719E-05,1.38741122677276,1.38741122591645,3.54890140435927E-16,3.5487163640216E-16,1.22058602768329E-14,1.22058602768329E-14,0,0,4.12352168836523E-10,4.12352168836523E-10,22.2545639280269,4.0550420306644,0.722440056994171,0.722431475066751,0,0,0,0,0,0,1.20820069208803E-19,1.20820069208803E-19,1.34347676288022E-14,9.45671143265653E-15,6.54754410941003E-16,6.54318543338547E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40018217729805E-20,1.40018217729805E-20,1.8112818944562,1.81128189445529,7.71622608446358E-13,7.71556401323291E-13,0,0,4.54851168337028E-08,4.5485060377215E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.987059909679015,0.987059908829103,4.26416633354847E-19,4.23761582484843E-19,5.20690954803828E-16,5.20690954803828E-16,0,0,0,0,0,0,1.28905478935658E-19,8.27934838864753E-20,3.03842684941579E-20,3.03842684941579E-20,0,0,1.3727443065343E-17,1.0863044331465E-17,1.08587168569071E-23,1.08587168569071E-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.198764675980063,-0.0780930065192164,-142.735982338209,61.1654124243766
5c28,1.41855020723316E-11,1.41829840001135E-11,1.67404636975234,1.67398770958194,2.35000893609642,2.35000893609642,1.00177471311557,1.00177047772272,1.99646347749367E-09,1.99491683801493E-09,6.06044126645152E-22,6.00544607054223E-22,0,0,0,0,12.9513829032098,1.44874479163041,1.00006843920187,0.999988665788864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34507102276627E-11,1.34486645353866E-11,4.7389041303284E-08,4.73099492785586E-08,1.79481694197073E-16,1.79481694197073E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999503721106448,0.99950372108246,1.47562667297473E-13,1.47439834726542E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6338422028688,0.999999859026706,-0.092319891184086,-0.0103366162179017,-94.660887900067,46.1331293968074
1s38,7.92607447736078E-15,7.17671683607693E-15,11.2227391348045,7.94600270421378,2.05880001379371,2.02817765239685,1.58794566018093,1.12873484367114,3.25473524953883E-11,3.25470647511428E-11,1.59687739560328E-06,1.59687739560328E-06,0.0184415004534684,0.0184252418701216,0,0,8.16111984469818,1.05255470505967,0.99999999036491,0.999999990108049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833472402099567,0.750866474417017,0.17667639697047,0.176676396970066,0,0,0,0,0,0,3.45608093905079E-18,1.88269668563096E-18,0.942297053718347,0.881239209123993,0.826233426815491,0.82623342055607,0,0,2.63066000423668,0.837435392820784,0.00245404472048719,0.00245404472048668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38481041776124E-07,2.6730704602865E-07,3.25399361287424E-11,3.2539931898339E-11,5.59684237737108E-18,5.59684237737108E-18,0,0,0,0,0,0,1.36067417717199,0.904515608814072,8.64626113175784E-17,8.60599240989165E-17,1.50225509907912E-08,1.50225509907912E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.410468066197832,-0.298428470292586,-109.172862058028,56.0009494704938
3zso,2.79381716880799,2.79381716880217,14.3871581702831,13.9478773425318,1.31481580697932E-12,1.31481493249328E-12,3.7572414677011,3.4939725830652,1.45493766092519,1.45493766092519,1.99945665513565E-23,1.99945665513565E-23,0,0,1.6008224815654E-11,1.07014794980844E-11,19.1325115871332,5.48194138325339,0.0486959110507572,0.0474507013768623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19008586185905E-16,1.17732946170994E-16,0.999436278651448,0.99943627864773,2.05607827648215E-16,2.05607827648215E-16,0,0,0,0,0,0,2.61208980425599E-12,2.61199403772133E-12,5.45133169113285E-08,5.44905784724645E-08,1.84077519398667E-20,1.84077519398667E-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.988052901012116,0.988052900741253,0.0175006818099301,0.0175006818099301,7.92689973265793E-24,7.92689973265793E-24,1.69813855784715,1.58825965838158,0.064775517937071,0.064775517937071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.295426198116778,-0.198928433359468,-204.210100949129,99.4835006511771
4abg,1.31688514625476E-11,1.3155888314582E-11,10.4326092033992,7.09442768981601,0.391763224991082,0.391763224974029,2.93305521267032E-07,2.9316758969311E-07,1.48916658881701E-08,1.48909500961431E-08,0,0,0.0949020633908613,0.0947965427472954,2.9552017906581E-13,2.9552017906581E-13,2.46260783082011,0.746604920806221,1.13368045609678E-08,1.0064875669527E-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98652692087899E-18,1.51157308476444E-18,2.24005951465523,0.998248987574508,0.366278469255609,0.366278469255396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111294577323388,-0.183905650929694,-103.605760929363,47.1121497075575
3f3a,1.76585016787752E-17,1.54087102858421E-17,14.3726141407942,7.43334181212361,5.66613864201056E-22,5.66613864201056E-22,0.136605174818975,0.136351004565518,1.32157144010126E-07,1.31820326557564E-07,0,0,0.948017865276323,0.947319415358289,0,0,13.4078636544306,1.82425019134206,4.41529665226717,1.99999999999319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129373812293496,0.129369221553009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4622071087829E-20,5.87251009377038E-20,3.65160014470808,0.999589628680326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52511955471573E-14,1.41058630978123E-14,3.73161952365362E-12,3.73157427629283E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133921251386291,0.133758277654419,1.32242314424017E-10,1.07698532863418E-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.999148541735048,-0.241952342275486,-130.954510242075,74.0884408920375
3ryj,2.27287672901736,2.22168336500879,3.90726592115941,3.87863478252414,5.665997964548E-14,5.665997964548E-14,0.498882160719485,0.498876221462791,4.62581615034631E-05,4.62581614794563E-05,3.50976471629651E-15,3.50976471629651E-15,0,0,0,0,11.4084525741367,1.95488629337876,8.33543827380991E-08,7.71945556371462E-08,0,0,0,0,0,0,1.03495092736391,0.999999996042409,3.6737289942532E-08,3.67155688140255E-08,3.40328940565036E-18,3.40328940565036E-18,0,0,0,0,0,0,0,0,0,0,0,0,8.17948540690555E-14,7.84884278941844E-14,5.31606249700158E-08,3.94767640897002E-08,1.23977396086888E-16,1.23977396086888E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.58667060617538E-14,6.95509420325955E-14,2.0611840358491E-18,2.0611840358491E-18,3.48796895116592E-15,3.48796895116592E-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428811092409825,0.428811092265489,4.61553818428363E-05,4.61553818195848E-05,3.04785884335574E-18,3.04785884335574E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0691217646609313,-0.431286692678287,-102.708628985662,49.6873236208405
