PDB code, PI_COUNT, NI_COUNT, AR_COUNT, H_COUNT, HBD_COUNT, HBA_COUNT, XBD_COUNT, XBA_COUNT, HVY_ATOM_COUNT, ROT_BOND_COUNT, TOTAL_HYD, LOGP, TPSA
4nw6,1,0,3,11,2,6,0,0,31,6,3.504972738777,2.1396013362549,92.08
5vee,1,0,3,17,4,4,2,0,35,5,6.242349059191,4.1899402209986,81.13
5t5g,2,0,2,14,5,4,0,0,32,12,4.648088818317,3.387138237629,91.59
5lto,1,1,0,1,5,3,0,0,10,4,0.339841940879,-1.1698813280984,110.86
1q3d,1,0,5,16,3,5,0,0,35,2,5.273373285631,3.044300175822,74.03
1zaj,0,2,0,2,4,10,0,0,20,9,0.498202965636,-4.84381444481,245.38
6uii,2,0,0,6,6,1,0,0,11,8,2.027373182075,1.123916563918,83.05
2z5t,2,3,1,23,17,19,0,0,96,41,10.163552609795,1.3194105466988,510.7
5gvp,0,1,3,24,3,10,0,0,37,8,8.102392839485,6.0203943347677,127.85
2c6e,1,0,4,16,4,8,0,0,39,10,5.196847723619,2.2079919985895,135.82
6eo8,1,0,3,14,6,11,1,0,47,14,5.063036904307,0.4973255327262,205.65
1kak,0,2,2,14,0,10,0,0,24,4,4.338252008548,1.610717792024,146
6qm7,1,0,2,12,2,5,0,0,30,3,3.742652899652,2.010868579411,76.77
5za1,0,0,3,19,2,4,0,0,33,8,6.593843638338,3.9439803585478,100.72
6f1x,0,0,1,12,2,3,1,0,21,3,4.295601510606,3.3348552518586,57.78
5tnt,0,0,4,14,3,7,2,0,34,4,5.173989734522,3.5797039685255,127.99
3srg,0,0,1,5,1,1,0,0,11,0,1.58913995575,1.2275454817569,29.1
2feq,1,1,1,8,6,7,0,0,32,10,3.951531305235,0.4071787273332,197.15
2qch,0,1,0,4,2,7,1,0,21,4,1.822826235082,-1.34304518689376,161.1
4m7x,0,1,0,9,3,6,0,0,26,14,4.282325968325,0.7933853294996,160.66
3tvl,0,3,0,2,0,8,0,0,13,4,0.498202965636,-2.830865730855,214.4
5ar8,0,0,5,22,2,10,0,0,46,9,6.800117594456,3.788272581189,188.48
2w76,2,1,0,9,15,15,0,0,57,27,3.984062595457,-5.69369747315,419.98
5m2q,3,0,0,13,14,9,0,0,68,20,5.30049682858,-6.0999662394718,320.14
4lq9,0,2,2,10,0,6,0,0,18,2,3.16669269232,1.161060618166,131.16
6jsg,0,0,2,14,3,6,1,0,25,3,4.793179771997,3.2643550953376,103.17
5a4q,0,0,2,8,1,2,1,0,14,1,2.831576978405,2.2463069065001,70.23
1y2k,0,0,2,10,0,5,0,0,21,5,3.567080892244,2.366270045556,89.94
4mg5,0,0,0,9,0,1,9,0,20,0,4.232143114263,1.6205828625426,17.07
6ak4,0,0,1,7,2,6,0,0,22,6,3.08662417828,1.1625099240959,130.38
3iej,1,0,3,18,2,5,2,0,38,8,6.360597361783,4.3073305538942,72.03
3zc6,1,0,2,8,2,8,0,0,33,5,2.601039380081,-0.944751897081701,129.71
3wqh,1,0,1,9,3,6,0,0,28,7,3.266537675617,-0.169489854821701,120.52
2oo8,1,0,4,21,3,7,0,0,39,10,6.647732924918,4.3017493155571,84.24
5h5o,2,1,1,5,6,6,0,0,23,1,1.312521751988,-1.5354482883333,183.65
1epp,0,0,1,17,7,9,0,0,47,24,6.941095458094,2.4208462679235,221.47
5szc,5,1,0,23,39,26,0,0,113,60,8.291571878198,-8.7884235499977,799.81
6g6y,1,0,1,10,3,3,0,0,19,2,3.097156904774,0.6311950683314,91.32
4psh,2,1,0,3,8,4,0,0,12,6,0.833195194263,-0.296212303601,131.41
4uiv,0,0,2,13,2,8,0,0,32,5,4.092866244703,1.98252804159234,126.95
2w6q,0,0,2,10,4,5,0,0,18,5,3.322875136347,1.2437941642673,109.17
6ipl,1,3,2,6,4,12,0,0,30,8,1.906972126247,-3.5196519487197,300.9
2qx0,2,0,0,1,7,4,0,0,14,1,0.153511312505,-3.3006284465358,115.32
2alv,0,0,1,13,3,7,0,0,40,16,5.0465764566546,2.0764221928481,156.7
3eqb,1,0,3,15,5,6,1,0,26,6,5.213080177808,4.7858199592013,90.62
4l58,3,1,0,12,18,13,0,0,57,28,4.573053763706,-3.3757182219861,389.56
4jft,1,0,1,7,4,3,0,0,16,2,2.340720457908,0.00897461544480005,66.3
6fns,2,1,1,0,3,4,0,0,16,4,0,-0.6821733848187,83.73
4qqc,1,0,4,19,3,6,0,0,47,10,6.109259085099,3.4682336603223,116.6
5q1g,0,0,1,18,1,3,0,0,27,4,6.054851551316,5.0193532970904,49.41
4au7,2,1,2,6,8,9,0,0,26,7,2.102126846483,-1.0374057226381,213.63
4ocz,0,0,1,13,2,5,0,0,25,4,4.305962675864,1.9438231931713,61.44
5aln,0,0,2,14,1,2,0,0,19,1,4.677936353315,3.7891008291695,29.1
3m54,4,2,1,18,25,17,0,0,74,39,5.692800582766,-2.8549415431177,520.31
6bmx,0,1,4,20,1,9,1,0,41,6,6.720960680049,4.7371995251751,140.92
3hpt,2,0,2,12,5,4,0,0,32,8,3.828152730321,0.5067573331244,122.8
4e3d,0,1,1,4,2,4,0,0,11,1,1.270153242682,0.7308512646838,80.59
6ocz,0,0,3,19,3,8,0,0,41,10,5.892301515958,3.1938276515289,133.64
2kpl,5,2,0,18,39,27,0,0,96,52,6.02238073617,-8.0940239533718,777.47
3gpo,1,2,2,5,8,14,0,0,36,9,1.567130185368,-5.8659868062281,318.05
3wf7,1,0,3,12,3,7,0,0,28,4,3.967319061593,1.9719845166518,88.05
6nj0,1,1,4,14,5,10,0,0,38,9,4.56040023471,1.0422190402518,186.99
5zkb,2,0,2,17,4,3,0,0,35,9,5.86528003449,3.6132356356502,83.21
6nao,0,1,2,14,2,7,0,0,28,4,4.926144416567,3.0262484974477,120.17
5l2n,0,0,2,14,0,3,0,0,24,4,4.306903237593,2.8284099013342,78.05
3h23,2,1,1,8,5,7,0,0,24,8,2.980667884099,0.0939288721237004,159.48
1doj,2,1,3,16,9,8,0,0,42,14,5.004352090999,1.3265389714321,231.15
5e2q,2,2,2,21,15,16,0,0,75,30,7.566548149601,0.896438222218102,411.4
6esm,0,2,3,20,0,5,0,0,30,9,6.245524784835,5.0387688762026,114.79
4eos,0,0,3,10,1,4,0,0,24,5,3.122068485364,1.5588119059141,107.89
3l0n,0,1,0,3,4,9,0,0,22,4,0.730776273003,-3.0448919597378,220.13
6r0u,0,0,1,5,3,4,0,0,19,1,1.58334634616,-0.7089724319801,109.57
5ll4,1,0,3,10,3,4,0,0,22,4,3.1782799115,0.537127458262,104.68
5gmp,1,0,3,13,3,5,0,0,39,7,4.536038729641,2.6652565394387,104.13
3c0z,0,0,0,3,2,2,0,0,8,3,1.595451762644,0.139218687189,49.33
4dxj,1,2,0,2,2,6,0,0,14,6,0.842320960219,-2.61471442532,162.61
1uze,1,2,1,10,2,5,0,0,25,8,3.629705135133,1.048395703303,117.18
4lqy,1,1,2,3,5,9,0,0,23,4,1.068927219732,-2.8677216933767,202.79
6s8a,2,0,2,14,3,3,0,0,38,8,4.934818452338,2.8267202795959,84.7
2xkd,0,1,3,13,2,7,0,0,28,6,4.010716905753,2.3902162063498,119.62
1sqq,0,0,2,16,0,2,0,0,22,6,4.984230202118,4.57691869611404,35.53
6m8w,0,1,1,11,3,5,0,0,28,10,4.173938063332,1.9582459045688,127.43
4nhx,0,2,0,0,1,5,0,0,10,3,0,-1.5157937141596,109.36
6em7,4,2,2,32,41,33,0,0,137,65,12.114615144061,-5.8774168124451,914.9
3btr,5,2,0,29,32,22,0,0,109,59,12.458256372418,0.490418362975201,707.39
2w0x,0,2,1,3,0,5,0,0,12,2,0.951166529614,-0.0159091360686999,93.15
4x2i,0,0,3,12,0,3,1,0,23,1,4.20588359115,4.0142764358587,33.95
4nym,2,0,0,4,5,3,0,0,31,6,1.558941387854,-1.0542879941964,85.9
5n9n,0,0,3,12,2,4,2,0,27,3,4.349667059962,3.73434964698634,71.7
4mlx,0,0,0,3,1,3,0,0,9,0,1.270271250068,0.707925293477,65.1
2w16,2,0,0,14,20,18,0,0,68,25,5.8222158284,-5.6093635327738,479.3
3qak,1,0,5,22,8,10,0,0,57,14,7.338626295814,1.7280181607708,222.03
4bgx,0,1,0,2,9,14,0,0,32,8,0.551729905721,-7.1447878473738,258.76
1dis,0,2,2,13,4,8,1,0,31,12,4.707396125878,1.8736178005331,176.54
3s3o,0,0,1,10,2,8,0,0,30,3,3.113458228351,1.27373183203184,99.18
6hhj,1,0,4,23,3,4,0,0,46,7,7.488095753925,4.687244139936,101.02
3vjl,2,0,2,14,3,7,0,0,33,5,4.414732816027,2.1497906851605,84.48
2ydf,0,1,1,10,1,3,3,0,17,4,5.861839014612,5.2340213586901,60.36
6df7,1,0,2,7,1,5,0,0,32,5,2.703216949815,0.62269854936634,81.28
3kqw,1,0,2,5,2,1,1,0,10,0,1.896583041628,1.904920771982,29.93
2vr0,0,0,1,13,1,2,0,0,19,6,6.06626409105,4.5814329570067,49.66
5lhh,0,0,4,16,2,6,0,0,37,11,5.25077046607,3.44829037967264,101.99
2zxa,1,0,0,2,6,4,0,0,15,2,0.714366984182,-3.0556062494198,106.4
1rti,0,0,1,9,2,5,0,0,21,6,2.536301233097,0.7060371743312,104.17
5w0q,0,0,1,8,1,2,0,0,16,0,2.59377745296,1.5692431520245,41.57
4m7b,0,0,2,8,2,5,0,0,20,4,2.529927502117,1.6635304562577,75.86
3d9m,1,2,1,11,11,15,0,0,56,19,3.700088221424,-3.9513275328383,387.94
4n00,1,0,2,12,3,6,0,0,28,1,3.464266521223,1.8910580487935,89.28
4dgr,1,1,1,11,3,5,0,0,27,10,3.978404936044,1.1543805213947,105.34
4eke,0,0,1,7,5,7,0,0,26,6,2.927629263347,-1.0827253894498,135.63
4y46,0,0,1,14,3,4,0,0,30,5,5.010223718609,2.77358045637,99.25
2y36,1,1,0,15,15,15,0,0,77,30,7.487727354595,-1.9189174156542,416.79
5ggj,0,0,1,6,4,8,0,0,21,4,2.327632839742,-1.5887660403398,145.2
1db4,0,1,3,14,2,6,0,0,29,9,4.292304403517,1.0817955821591,130.25
2hh5,0,0,2,16,3,9,0,0,39,12,4.967834822924,1.4913556935298,134.45
3mn8,1,2,0,3,5,7,0,0,15,8,0.756128540316,-0.8396654268524,169.2
4fpk,1,1,1,7,2,3,0,0,15,5,2.320865454843,0.4053148153338,82.19
3uqg,1,0,2,5,4,4,0,0,17,2,1.81270272215,-0.2081009931856,86.23
5wxo,2,2,0,15,22,23,0,0,85,17,5.983639430768,-5.4734457214674,630.28
4el5,0,0,0,2,6,7,0,0,21,3,0.481426417839,-3.48574261495676,139.56
1csh,1,3,2,9,9,16,0,0,51,20,3.161031647745,-5.8776284504291,431.65
6r8r,0,0,3,13,1,3,0,0,22,4,3.952462462638,2.7236418024822,51.22
1yvz,0,1,3,17,0,3,2,0,28,5,6.381470468096,5.4794259364123,88.68
1z6j,0,0,3,18,9,9,0,0,48,13,6.467617240173,1.41627535037,220.78
5i8p,0,0,2,19,0,10,1,0,38,7,5.692310465482,2.8124944143287,96.89
6f6n,1,0,2,16,2,0,2,0,20,2,5.731415988516,4.7942808592865,16.61
2wmv,3,0,0,0,5,4,0,0,17,2,0,-2.4273968574992,92.77
6q30,0,1,1,8,6,3,0,0,16,2,4.46073716231,3.7969744414076,59.44
3kag,1,1,1,4,2,5,0,0,23,5,1.283696534436,-0.4219237178528,108.7
2xhx,0,0,2,14,1,2,0,0,22,2,5.613049755727,4.1519435440155,40.54
5vll,0,3,2,25,19,26,0,0,123,49,10.041058934409,-4.1212568439695,647.42
1uy9,1,0,3,11,3,5,0,0,24,5,3.976989277103,2.4087711994036,89.33
3ufa,0,1,1,7,1,3,0,0,15,4,2.12001463366,1.0892405610304,92.7
5fb0,5,2,0,18,32,21,0,0,84,45,6.304301534857,-5.5366929940942,678.01
3jqf,0,0,1,3,6,3,0,0,9,0,1.229738605371,-1.134130513743,116.73
2ynd,1,0,3,14,3,5,2,0,32,5,4.928460765695,2.6252830886098,105.11
6rfi,1,0,2,13,2,4,0,0,29,5,4.08315487879,1.8991044949274,95.58
5up0,0,0,3,11,0,4,1,0,25,2,4.041477377661,2.8675198666265,79.26
2a4g,0,0,1,21,8,7,0,0,49,20,8.781736672511,3.2434383769732,218.05
6me2,0,0,2,10,1,2,0,0,19,4,3.5032238162468,2.5894792819361,42.24
5mz3,1,0,3,21,3,6,0,0,33,5,6.765761519544,4.6774136303735,77.27
1y8o,1,2,2,4,5,11,0,0,27,6,1.31802870255,-3.7283097760557,261.96
3h0j,0,0,5,25,0,2,0,0,34,3,7.7676145886358,7.075574338678,33.2
2toh,2,0,0,2,8,5,0,0,17,2,0.655990331845,-3.3646070577514,135.55
2viw,1,0,2,17,4,3,1,0,31,8,5.599132802427,4.5177860132578,78.44
3r5j,0,3,0,5,5,11,0,0,37,15,2.221804042202,-2.0268941649528,265.89
4n8d,1,0,2,17,3,1,0,0,24,6,5.6152498542,4.8056563253036,36.87
1tpz,2,2,1,4,7,11,0,0,28,6,1.061627146598,-4.4662185387183,279.25
6h4o,2,0,2,5,3,4,0,0,21,4,1.725860517048,0.0795830206237399,78.22
6ghp,0,0,0,11,6,10,0,0,45,11,4.842824260023,-1.3064765636293,167.17
5hbh,1,0,2,12,1,4,1,0,33,5,4.195530115578,2.2665660700778,75.56
1r6z,0,0,0,0,8,11,0,0,23,4,0,-6.1902742645162,189.53
3rqg,2,4,0,21,21,24,0,0,93,47,9.739520845386,-0.799379276193398,637.66
1cpi,1,0,1,14,10,8,0,0,49,13,5.414169710217,-0.2380414329935,236.48
4aof,0,0,2,10,1,7,0,0,23,3,3.140141116236,0.8838688892868,115.22
3d7b,1,0,0,3,4,5,0,0,21,3,0.833195194263,-1.91605619143376,103.54
4bjx,0,1,3,20,1,3,1,0,31,4,6.755458085145,5.657940716892,72.47
1f90,2,3,0,18,15,15,0,0,74,35,8.658118148148,1.6432080001642,442.77
1ule,0,0,0,1,11,16,0,0,37,8,0.211887964842,-8.4769972547368,277.55
6dtn,6,1,2,19,24,16,0,0,77,32,7.136096557327,-1.4776265268723,468.29
2k62,3,6,0,22,4,13,0,0,58,24,9.922632999287,5.8278221940214,283.2
3g2k,0,0,3,10,4,8,0,0,26,3,3.17248630191,0.1184361701251,120.86
2cmf,0,0,4,19,2,2,0,0,35,8,6.596848566155,5.7389677674772,49.84
6idz,0,1,0,3,12,19,0,0,46,12,0.763617870563,-9.4315108375944,346.78
2k3w,1,4,0,22,11,20,0,0,93,36,9.810841480891,1.2464116843984,493.33
1xfv,1,3,2,6,4,12,0,0,30,8,1.906972126247,-3.5196519487197,300.9
3uzc,0,0,3,13,3,4,1,0,21,2,4.527815682381,3.1436989480529,84.92
4flh,1,0,3,13,4,9,0,0,36,7,4.16994668303,0.9039404005594,161.93
1ikw,0,0,1,15,1,4,1,0,21,3,5.239861381572,3.8424059614763,38.33
3doy,0,0,2,15,2,4,3,0,22,3,6.315773486204,4.9916820565108,82.25
1zub,1,3,0,7,8,12,0,0,50,21,3.173236064478,-2.0519577827564,305.89
3wkb,0,0,2,10,1,1,0,0,18,2,3.18407352109,2.2087780527288,32.34
6f5h,2,0,1,11,4,4,0,0,34,9,3.976617882447,0.904314608319841,91.29
5f6v,0,0,2,10,2,2,0,0,14,1,3.1782799115,2.9805908434002,40.46
1pg2,1,1,0,4,3,3,0,0,9,4,1.44493818803,1.0298537650666,93.07
3pxf,0,1,3,14,1,3,0,0,21,3,4.448433154182,3.295892715435,77.61
1d5r,0,2,0,0,2,6,0,0,10,3,0,-2.0126845764688,120.72
4i60,0,0,0,6,2,3,0,0,26,6,1.775654362953,-0.4644248323134,83.5
5wh6,0,0,1,11,0,6,0,0,22,7,4.112224707537,3.418873852572,44.76
5ofi,0,1,2,11,7,13,0,0,43,10,3.256112384165,-0.9329659863081,242.19
6mck,0,0,4,16,3,5,0,0,31,5,5.15536653328,2.9902968224811,95.06
3fty,0,0,2,10,2,2,0,0,15,3,3.205114446229,2.1287100716115,48.14
5olk,1,3,2,6,4,12,0,0,30,8,1.906972126247,-3.5196519487197,300.9
4ocp,1,2,2,4,5,11,0,0,27,6,1.31802870255,-3.7283097760557,261.96
4ydg,1,0,4,24,6,4,0,0,41,10,8.09533005453,3.4708809610996,160.17
3nth,6,1,0,9,24,11,0,0,49,28,2.848553289624,-4.7947221975132,390.38
4ww8,0,0,1,10,2,3,0,0,14,4,3.347271247258,1.826921582073,93.84
5am0,0,0,2,10,1,3,0,0,19,1,3.407783110633,2.4569614297337,34.03
3pkc,0,0,0,9,4,6,0,0,30,10,4.365995619951,0.5010132421187,119.33
4led,0,0,0,1,4,5,0,0,11,0,0.50247901934,-2.5111922613324,90.15
5n9s,0,0,4,24,2,8,0,0,40,8,7.683385900435,5.1052029094718,123.59
3vws,0,1,3,13,1,5,1,0,24,4,4.323997169176,2.8298438205306,107.82
1h35,1,0,3,22,1,1,1,0,27,7,7.662446903274,6.8184707984681,21.51
1bux,1,3,2,5,4,13,0,0,31,8,1.567130185368,-3.8907664650437,316.54
1yly,0,1,1,5,5,8,0,0,22,7,2.920418621116,-0.3277016816593,198.43
3l9l,1,0,3,15,5,5,0,0,30,7,4.774261761016,3.1292893039139,109.9
3al3,1,4,3,27,14,21,0,0,93,37,10.16704615655,1.3051931579294,544.06
1f28,1,2,3,16,3,6,0,0,37,8,4.982782231133,2.1934225395978,155.67
3qqu,0,0,4,13,2,5,0,0,32,6,4.253000740822,2.815403081074,84.43
5goe,2,2,1,5,7,10,0,0,28,6,1.312521751988,-3.2363957191013,276.88
3f82,0,0,3,18,3,6,1,0,36,7,5.903095485851,4.06916223380724,106.78
6fh6,1,0,0,1,4,2,0,0,14,3,0.439628753048,-1.1477353268273,77.05
3r6t,1,0,4,16,5,9,0,0,37,6,5.194891881841,2.7953335135694,143.87
4wh7,0,0,1,7,1,3,0,0,10,1,2.098560360741,1.4861954255141,44.02
6hhp,1,2,1,13,6,9,0,0,42,14,4.846828110754,0.750168475787601,257.61
6agp,2,2,1,4,7,11,0,0,28,6,1.061627146598,-4.4662185387183,279.25
2jiu,3,0,2,14,4,3,0,0,33,7,4.815417766726,2.993396810639,59.6
1tnj,1,0,1,6,3,0,0,0,9,2,1.908126668818,1.8168480713288,27.64
4tzq,4,1,1,21,36,24,0,0,103,51,7.836416654605,-6.4331865022519,738.99
4mzk,4,1,0,42,38,30,0,0,150,64,16.4735534591776,-0.6156793232244,894.13
3lnj,5,2,1,23,30,20,0,0,101,49,9.998077209232,-2.4835645223679,624.43
4yw2,0,1,0,2,9,14,0,0,32,8,0.551729905721,-7.1447878473738,258.76
2vwv,0,0,3,13,2,7,1,0,29,8,4.35078813595,2.9551967860312,99.65
3dnt,1,3,2,5,5,13,0,0,31,8,1.567130185368,-4.5888978587347,321.13
5vqs,0,0,3,18,2,5,0,0,36,9,5.349138846627,3.16773310205644,120.76
1iq1,4,1,0,15,24,13,0,0,60,32,5.951442110288,-0.838292494608999,440.38
4dcv,2,3,1,5,7,12,0,0,32,8,1.312521751988,-4.4807716257503,326.82
5ual,1,0,2,21,7,13,0,0,59,5,8.423480044106,3.95583567735774,221.35
5wip,0,1,2,5,0,4,0,0,14,2,1.58913995575,0.9636771999657,66.16
1uyf,1,0,3,12,4,7,1,0,30,9,3.993988859798,2.5621497327597,98.56
3s3r,1,0,3,21,3,4,0,0,41,12,6.557575200717,3.7804652442669,108.4
6mo9,0,0,3,14,1,5,0,0,26,4,4.311862959384,2.8145375585274,93.47
1lvk,1,2,3,15,4,12,0,0,40,12,4.623883051986,0.386033118586699,246
5myn,0,0,3,9,1,3,1,0,19,3,3.354382204678,2.6924042675676,78.94
6fam,2,0,0,0,11,8,0,0,22,4,0,-5.6101373450948,184.09
4zx5,0,0,2,11,3,3,0,0,23,5,4.041949933794,0.9153462108754,106.67
5u8a,2,0,3,15,2,2,1,0,27,4,5.149035010801,4.3717728625704,13.81
6duh,1,0,4,21,4,5,0,0,40,9,6.612367748852,3.7692444228856,172.05
2ybt,2,0,2,5,2,6,0,0,29,4,1.466690302803,-0.599216706054,119.38
5hd0,1,0,3,13,3,6,0,0,32,4,3.926344174795,1.4521202180019,138.98
3w2s,0,0,4,18,4,6,1,0,40,11,6.209896405916,3.3351869047834,122.56
6ow2,1,0,1,12,4,7,0,0,34,8,4.929958027062,1.76833248891094,124.36
1qwe,4,1,0,26,26,20,0,0,98,39,9.916661693129,-0.337610556582599,577.93
5tpb,0,1,0,2,5,8,0,0,20,5,0.551729905721,-3.5865719025836,159.38
5d1t,1,0,2,16,5,5,0,0,27,7,5.250936804992,2.2670024536316,122.73
6hjj,0,0,4,21,3,10,0,0,38,8,7.102363466903,4.4946934996376,115.79
3skk,1,1,0,6,6,7,0,0,16,7,1.94514742163,-0.5933970845318,128.46
1hww,1,0,0,2,4,3,0,0,12,0,0.679683881758,-1.713444958942,65.13
5kqd,1,3,2,20,7,16,0,0,61,30,8.844663298885,0.489357727154301,430.93
6f8r,1,0,2,11,2,6,0,0,29,8,3.446710684902,1.9039815736154,70.18
5g3m,0,0,2,12,2,1,0,0,16,3,3.810459728046,2.7874312281856,43.09
1oxn,1,2,0,5,6,7,0,0,27,11,2.349758018239,-0.281018563487599,195.2
6bgw,1,1,1,12,1,7,1,0,31,7,4.233855151094,2.1696509065506,78.52
6eil,0,0,3,9,4,5,0,0,24,4,2.880334123571,0.5235962195461,117.01
4k66,0,1,0,2,9,14,0,0,32,8,0.551729905721,-7.1447878473738,258.76
3nal,0,0,0,23,2,6,0,0,44,17,9.595729259107,5.470611775104,145.66
5ni5,0,0,4,22,1,5,2,0,36,8,7.872250663373,5.8163597504919,129.82
6ps6,1,0,1,6,3,5,0,0,21,7,2.576364277752,0.5739321565226,112.56
5m0d,1,0,1,25,3,3,2,0,44,8,10.58654353665,8.6235315870528,74.44
1nj5,2,0,2,5,8,9,0,0,30,6,1.74861110149,-3.4492200542301,218.02
4quo,2,2,2,13,6,4,0,0,27,10,4.150301668925,2.24598454577,145.35
4kij,0,1,2,9,2,6,0,0,21,4,3.278799369356,1.9115579152367,135.64
4k69,0,1,2,14,1,4,1,0,30,7,5.188107097339,3.1799881765067,92.78
5csw,0,0,4,19,3,8,0,0,35,6,6.278119163084,3.6083919905876,147.48
1ozv,2,1,0,3,6,2,0,0,10,5,1.019525822637,0.5019301982196,95.41
1r5n,2,2,1,4,7,11,0,0,28,6,1.061627146598,-4.4662185387183,279.25
6nt2,2,0,1,8,4,4,0,0,26,12,3.048093634241,1.1824629033915,68.19
1kvo,0,1,3,26,1,4,0,0,36,16,8.8582236561268,7.8549681762018,94.53
4r02,0,0,2,24,5,5,0,0,45,17,9.798772694073,6.5836387596901,145.86
2vvt,2,0,3,15,3,7,0,0,32,10,5.138784688192,3.1682082633821,79.78
6sfc,0,0,3,9,1,5,0,0,23,4,2.709143754685,2.1911538349691,89.44
3vqs,0,0,4,24,1,14,0,0,47,10,7.492121493945,4.034403369712,154.24
3coj,1,3,1,17,12,18,0,0,77,29,5.880921717348,-4.590260603036,486.74
4w4w,0,0,4,14,3,5,0,0,31,5,4.187446224573,2.2447107723253,100.94
4xx9,0,1,3,14,0,6,0,0,25,7,4.134787838745,2.9325608309642,92.48
4d62,0,1,0,2,6,9,0,0,21,5,0.551729905721,-4.661953930255,179.61
4kva,2,3,1,6,7,12,0,0,32,8,1.561623234806,-4.0969838017803,336.05
4cbt,0,0,3,14,2,5,0,0,26,4,4.310951740771,1.6908976719465,75.11
5f37,1,0,1,2,2,2,0,0,11,0,0.632179816546,-0.790509038527461,55.96
5vdk,1,0,3,15,3,5,0,0,37,7,5.573380871907,1.8672286770478,102.16
1dzp,0,0,2,12,0,1,0,0,14,2,3.816253337636,3.471902270924,17.07
2ych,1,3,2,5,5,13,0,0,31,8,1.567130185368,-4.5888978587347,321.13
3ud8,0,4,0,2,4,18,0,0,37,11,0.498202965636,-6.0194038028005,364.97
4wsy,0,0,3,11,2,4,0,0,25,2,4.014728270087,2.9918019451579,104.76
4luv,0,1,2,10,0,4,1,0,16,2,3.348241583967,3.0066286740686,53.27
4rg0,1,0,3,18,3,6,0,0,47,8,6.042150534062,3.08469045723584,117.24
4uxj,0,3,0,6,2,11,0,0,29,8,1.45254566668,-3.93270488628976,279.44
1rth,0,0,2,9,0,4,0,0,22,2,3.623103061267,2.0821677844246,82.26
2uvm,0,4,1,6,0,12,0,0,26,8,1.634379357408,-2.9152712172428,328.92
5h3q,1,0,3,20,3,7,0,0,36,9,6.116069453369,4.500260139597,81.85
5twx,0,0,3,21,4,13,0,0,61,17,6.611877439995,2.10179183306314,267.29
5v1b,0,0,2,11,0,4,0,0,17,2,3.597121172223,2.7997509251601,54.5
5fwr,0,0,2,12,4,6,0,0,24,4,3.746368107386,0.6024625470939,99.38
3mj5,1,0,3,19,2,3,0,0,31,5,6.123005411326,4.8154147217422,52
1slg,2,1,2,10,16,13,0,0,59,23,3.430131510795,-4.5422103985351,390.15
5t2t,1,1,2,15,2,4,1,0,29,7,5.11657340875,3.7236950383928,81.87
2ieh,0,0,2,13,2,5,0,0,24,3,3.862665901915,2.5659247763858,84.66
4hwt,1,0,1,10,5,6,0,0,26,5,3.788307707902,0.9339329656766,144.21
4euv,4,2,2,8,12,14,0,0,46,2,2.123254293196,-5.5305422159006,372.04
3qzt,3,1,0,11,19,14,0,0,54,28,3.400283195345,-3.4677063976104,394.37
3qkl,1,0,1,17,2,7,0,0,39,10,6.025315736148,2.971811701386,113.61
1t08,1,5,1,20,20,30,0,0,115,49,8.956225270365,-5.505077015935,732.54
1tmb,2,0,2,17,13,10,0,0,53,11,5.449774453637,-0.1736046290333,274.49
2c68,0,0,3,14,1,4,1,0,24,4,5.103587616013,3.8886971792489,55.63
4wri,0,1,0,22,4,13,0,0,57,10,8.5182353434,3.2520014814516,185.66
5l98,0,0,2,10,1,3,0,0,20,3,3.120696618636,2.3917902374388,43.38
1jij,1,1,1,5,10,10,0,0,29,7,1.58913995575,-4.3357179181939,221.49
2ajb,2,1,0,8,6,4,0,0,24,8,3.73856535011,1.208864612429,124.92
6p7q,2,2,4,7,9,16,0,0,45,10,2.386955922282,-4.8950840386644,371.52
5ukj,0,0,2,12,1,6,0,0,31,4,4.219570114357,2.0380607508009,95.5
3fgc,0,1,1,7,4,8,0,0,31,7,2.35052590714,-3.1638158535392,217.05
5f01,0,0,2,13,3,6,1,0,27,3,4.35947627183,2.73339276589,87.1
5q1h,1,0,4,20,2,6,0,0,36,6,7.403277043382,6.3441231518838,102.63
1qon,0,0,3,15,1,1,1,0,23,3,5.771365929867,5.2194037408341,24.92
5ety,0,0,3,14,1,5,0,0,32,5,4.28161751372,2.60680844631,79.82
5bpe,1,0,2,16,6,5,0,0,35,12,5.163694265607,1.3218240862536,139.06
4m5n,1,0,1,4,5,4,0,0,11,0,1.065213391742,0.7211471847447,109.93
2anm,1,1,1,11,6,7,0,0,33,10,4.703124210511,1.4272971459029,168.91
4x6k,1,1,0,1,5,5,0,0,15,2,0.211887964842,-3.2307409215956,126.3
4o5g,0,0,1,6,4,3,0,0,15,1,1.851915242682,0.8895692216521,104.27
1uod,0,1,0,2,1,5,0,0,10,4,0.688730235866,-1.5497001697356,119.53
4dtt,2,1,2,8,4,5,0,0,27,11,2.527802880203,0.3906413251302,129.9
6hlb,7,0,1,24,40,18,0,0,75,43,7.08783485318,-1.3163154658138,597.95
1om2,3,1,1,23,25,19,0,0,87,40,9.711959768689,0.0363066625387014,537.95
5dyt,1,0,3,19,1,2,0,0,29,6,6.310695255183,4.9989428152941,50.2
5hfj,2,1,2,7,9,8,0,0,27,7,2.604605865823,-0.5349267032981,227.13
4hyh,1,0,3,8,3,5,0,0,32,5,2.561347410503,0.0266156223062999,132.51
